,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
715,15630976,1.0,False,De Baarsjes - Oud-West,52.3733,4.85328,Entire home/apt,2,1,1,6,115.0,5,1125,True,2,0,5.0,False,57.5,575.0,0.07,0.12,0.17,4.99,0.0136986301369863,575.2739726027397
716,15658599,0.92,False,De Baarsjes - Oud-West,52.37333,4.86027,Entire home/apt,2,1,2,9,229.0,3,9,True,0,0,4.96,False,114.5,687.0,0.09,0.29,0.26,4.99,0.0,1145.0
717,15659592,0.8600000000000001,True,De Pijp - Rivierenbuurt,52.35471,4.89586,Private room,1,1,1,1,90.0,6,23,True,15,2,4.81,False,90.0,540.0,0.05,0.13,0.15,4.99,0.0410958904109589,265.47945205479454
718,15693863,0.6699999999999999,False,Oud-Noord,52.39982,4.90408,Entire home/apt,2,1,1,6,119.0,3,1001,True,4,3,4.45,False,59.5,357.0,0.08,0.13,0.18,4.99,0.0136986301369863,539.4246575342465
719,15713472,0.32999999999999996,False,Zuid,52.34966,4.84726,Entire home/apt,2,1,1,9,200.0,3,1125,True,1,0,4.72,False,100.0,600.0,0.09,0.24,0.3,4.99,0.0410958904109589,1002.3972602739726
720,15752260,0.33,False,De Baarsjes - Oud-West,52.375,4.86429,Entire home/apt,2,1,2,7,220.0,10,60,True,17,0,4.89,False,110.0,2200.0,0.08,0.22,0.15,4.99,0.04657534246575343,742.6027397260274
721,15771182,1.0,False,Bos en Lommer,52.38502,4.85134,Entire home/apt,2,1,1,1,95.0,3,13,True,0,0,4.89,False,47.5,285.0,0.06,0.12,0.15,4.99,0.0,475.0
722,15785019,0.56,False,Oud-Noord,52.39314,4.92747,Entire home/apt,3,2,1,3,125.0,6,1125,True,0,0,4.7,False,41.67,750.0,0.08,0.1,0.17,4.99,0.010958904109589041,625.0
723,15854242,1.0,False,Oud-Oost,52.35601,4.91086,Entire home/apt,2,1,2,5,183.0,2,30,True,0,0,4.8,False,91.5,366.0,0.07,0.15,0.19,4.99,0.13150684931506848,950.8219178082192
724,15861762,0.5,False,Oostelijk Havengebied - Indische Buurt,52.36459,4.93512,Entire home/apt,2,1,1,10,180.0,4,14,True,0,0,5.0,False,90.0,720.0,0.07,0.12,0.17,4.99,0.7342465753424657,900.0
725,15911681,0.9600000000000001,False,Centrum-Oost,52.37186,4.90793,Entire home/apt,2,1,1,1,165.0,5,5,True,1,0,4.97,False,82.5,825.0,0.08,0.12,0.19,4.99,0.16712328767123288,825.0
726,15936857,1.0,False,De Aker - Nieuw Sloten,52.34582,4.81618,Entire home/apt,2,1,1,8,68.0,7,9,True,0,0,4.58,True,34.0,476.0,0.05,0.16,0.14,2.99,0.26301369863013696,375.24657534246575
727,15946060,1.0,True,De Baarsjes - Oud-West,52.36745,4.87642,Private room,2,1,1,6,120.0,4,15,True,2,3,4.86,False,60.0,480.0,0.07,0.13,0.2,4.99,0.2410958904109589,522.6027397260274
728,15953085,0.71,False,Noord-West,52.40667,4.90481,Entire home/apt,4,2,2,6,139.0,4,109,True,0,0,5.0,False,34.75,556.0,0.06,0.13,0.17,4.99,0.005479452054794521,695.0
729,15959684,0.0,False,De Baarsjes - Oud-West,52.36096,4.87733,Entire home/apt,2,1,1,11,250.0,3,14,True,0,0,5.0,False,125.0,750.0,0.11,0.21,0.21,4.99,0.0,1250.0
730,15995195,0.83,True,Centrum-West,52.37168,4.88168,Entire home/apt,2,1,1,12,350.0,3,1125,True,0,1,4.92,False,175.0,1050.0,0.1,0.3,0.24,4.99,0.4301369863013699,1773.5068493150684
731,16003294,1.0,False,Westerpark,52.38307,4.88036,Private room,3,1,2,8,111.0,3,1125,True,0,0,4.97,False,37.0,333.0,0.06,0.12,0.18,4.99,0.0,879.068493150685
732,16021092,0.64,False,De Baarsjes - Oud-West,52.3605,4.86495,Entire home/apt,4,2,3,7,200.0,5,60,True,0,0,4.86,False,50.0,1000.0,0.11,0.17,0.29,4.99,0.03561643835616438,1000.0
733,16081933,1.0,True,De Pijp - Rivierenbuurt,52.35828,4.90187,Entire home/apt,2,1,1,10,170.0,3,30,True,4,6,4.92,False,85.0,510.0,0.09,0.15,0.24,4.99,0.5232876712328767,871.0958904109589
734,16107987,1.0,False,De Baarsjes - Oud-West,52.36307,4.86217,Entire home/apt,2,1,1,11,250.0,3,30,True,0,0,4.95,False,125.0,750.0,0.08,0.16,0.2,4.99,0.0,1250.0
735,16153200,0.5,False,Westerpark,52.38414,4.87603,Entire home/apt,3,2,1,2,100.0,3,1124,True,0,0,4.83,False,33.33,300.0,0.07,0.1,0.18,4.99,0.0,689.4657534246576
736,16153298,0.36999999999999994,False,Centrum-West,52.37972,4.88069,Entire home/apt,6,3,3,30,800.0,3,100,True,0,0,4.66,True,133.33,2400.0,0.13,0.23,0.4,10.99,0.2602739726027397,4044.5205479452056
737,16185181,1.0,False,Oostelijk Havengebied - Indische Buurt,52.37182,4.94153,Entire home/apt,4,2,1,11,171.0,3,28,True,1,0,4.75,False,42.75,513.0,0.09,0.14,0.19,4.99,0.005479452054794521,1025.7123287671234
738,16211736,1.0,True,Westerpark,52.37546,4.87656,Private room,4,1,3,8,275.0,5,1125,True,0,3,4.81,False,68.75,1375.0,0.1,0.22,0.19,4.99,0.6986301369863014,1381.986301369863
739,16222778,0.5700000000000001,False,Centrum-West,52.38001,4.88587,Private room,2,1,1,5,91.0,5,30,True,0,3,4.73,False,45.5,455.0,0.06,0.12,0.16,4.99,0.0,522.4520547945206
740,16270813,0.45,False,De Pijp - Rivierenbuurt,52.35378,4.88702,Entire home/apt,4,2,2,5,239.0,4,1125,True,5,0,4.76,False,59.75,956.0,0.09,0.14,0.23,4.99,0.7972602739726027,1160.2739726027398
741,16328805,0.5,False,Oostelijk Havengebied - Indische Buurt,52.36379,4.94369,Entire home/apt,3,2,2,7,90.0,3,1125,True,0,0,4.63,False,30.0,270.0,0.06,0.12,0.16,4.99,0.0,517.054794520548
742,16355117,0.0,False,Zuid,52.35332,4.85664,Entire home/apt,3,2,3,14,241.0,14,700,True,5,0,4.86,False,80.33,3374.0,0.05,0.19,0.28,4.99,0.1780821917808219,1205.0
743,16391366,1.0,True,Centrum-West,52.38351,4.88487,Entire home/apt,2,1,2,16,229.0,4,28,True,0,0,5.0,True,114.5,916.0,0.08,0.23,0.27,4.99,0.33424657534246577,1145.0
744,16404688,0.79,False,Oud-Noord,52.39306,4.93641,Entire home/apt,5,3,4,7,210.0,5,30,True,0,0,5.0,False,42.0,1050.0,0.09,0.22,0.26,4.99,0.0,1049.9178082191781
745,16422457,1.0,False,Watergraafsmeer,52.35508,4.94035,Entire home/apt,4,2,2,9,190.0,3,60,True,0,0,4.89,False,47.5,570.0,0.07,0.14,0.19,4.99,0.0,951.986301369863
746,16438704,1.0,True,Bos en Lommer,52.37677,4.86097,Entire home/apt,4,2,2,12,260.0,5,1125,True,0,1,4.94,False,65.0,1300.0,0.12,0.27,0.29,4.99,0.0,1301.6438356164383
747,16486501,0.92,False,Bos en Lommer,52.37756,4.8496,Entire home/apt,4,2,2,5,207.0,3,1125,True,0,0,4.86,False,51.75,621.0,0.08,0.13,0.27,4.99,0.010958904109589041,887.3972602739726
748,16529952,0.6900000000000001,False,Westerpark,52.37901,4.87583,Entire home/apt,2,1,2,8,120.0,3,4,True,0,0,4.83,False,60.0,360.0,0.07,0.14,0.2,4.99,0.0027397260273972603,600.0
749,16540398,1.0,False,De Baarsjes - Oud-West,52.36851,4.87315,Entire home/apt,2,1,1,9,122.0,3,30,True,0,0,5.0,False,61.0,366.0,0.07,0.13,0.23,4.99,0.0273972602739726,675.3287671232877
750,16610138,0.53,False,De Pijp - Rivierenbuurt,52.35448,4.88959,Entire home/apt,3,2,1,6,115.0,3,1125,True,4,5,4.81,False,38.33,345.0,0.05,0.15,0.19,4.99,0.06575342465753424,612.8219178082192
751,16625355,0.8200000000000001,False,Noord-West,52.40872,4.90547,Entire home/apt,4,2,5,3,177.0,4,21,True,0,2,4.89,False,44.25,708.0,0.08,0.21,0.16,4.99,0.01643835616438356,971.6438356164383
752,16630995,0.0,False,Oud-Oost,52.35537,4.9075,Entire home/apt,2,1,1,2,75.0,3,30,True,0,0,4.87,False,37.5,225.0,0.06,0.14,0.14,4.99,0.0,375.0
753,16687949,1.0,True,De Baarsjes - Oud-West,52.37118,4.84928,Private room,3,1,2,4,77.0,3,30,True,3,5,4.86,False,25.67,231.0,0.06,0.12,0.16,4.99,0.15616438356164383,402.90410958904107
754,16710492,1.0,False,Oud-Oost,52.35042,4.91603,Entire home/apt,3,2,2,3,185.0,4,1125,True,0,0,4.88,False,61.67,740.0,0.07,0.12,0.22,4.99,0.0,927.8767123287671
755,16715510,0.8200000000000001,False,Westerpark,52.38865,4.88074,Entire home/apt,4,2,2,7,220.0,5,1125,True,0,0,4.94,False,55.0,1100.0,0.08,0.17,0.23,4.99,0.0,1102.4794520547946
756,16721604,0.25,False,Bos en Lommer,52.37437,4.84651,Entire home/apt,4,2,2,11,190.0,30,60,True,0,0,4.87,False,47.5,5700.0,0.07,0.13,0.18,4.99,0.2684931506849315,950.0
757,16751079,0.61,False,Centrum-West,52.3788,4.88539,Entire home/apt,5,3,4,9,300.0,3,1125,True,0,1,4.91,False,60.0,900.0,0.09,0.29,0.19,4.99,0.0,1505.4794520547946
758,16775644,1.0,False,Oud-Oost,52.35355,4.91367,Entire home/apt,2,1,1,7,240.0,3,1125,True,0,0,4.63,False,120.0,720.0,0.05,0.16,0.25,4.99,0.0,1186.6301369863013
759,16788501,1.0,False,De Baarsjes - Oud-West,52.36615,4.87549,Entire home/apt,2,1,2,11,184.0,3,1125,True,0,0,4.75,False,92.0,552.0,0.07,0.12,0.18,4.99,0.01643835616438356,921.2191780821918
760,16804355,1.0,True,Centrum-West,52.37764,4.88144,Entire home/apt,2,1,1,8,295.0,3,1125,True,0,1,4.92,True,147.5,885.0,0.12,0.24,0.2,4.99,0.0,1477.4109589041095
761,16878229,0.5,False,Slotervaart,52.36177,4.82744,Entire home/apt,6,3,4,1,100.0,5,1125,True,0,0,4.83,False,16.67,500.0,0.08,0.15,0.16,4.99,0.0136986301369863,532.6027397260274
762,16996727,0.5,False,Westerpark,52.3795,4.87526,Entire home/apt,4,2,2,15,277.0,3,90,True,0,0,4.95,False,69.25,831.0,0.08,0.18,0.32,4.99,0.0,1385.0
763,17007711,0.33,False,IJburg - Zeeburgereiland,52.35821,4.99557,Entire home/apt,5,3,5,9,250.0,6,1125,True,0,0,4.92,False,50.0,1500.0,0.13,0.16,0.24,4.99,0.4465753424657534,1265.0684931506848
764,17011879,0.56,False,Bos en Lommer,52.37696,4.85515,Entire home/apt,4,2,4,12,275.0,3,1125,True,4,3,4.91,False,68.75,825.0,0.1,0.15,0.22,4.99,0.336986301369863,1432.2602739726028
765,17026187,0.0,False,Noord-Oost,52.40303,4.93719,Entire home/apt,4,2,2,3,140.0,3,1125,True,0,0,5.0,False,35.0,420.0,0.08,0.19,0.2,4.99,0.0,700.0
766,17026274,0.87,False,De Baarsjes - Oud-West,52.35979,4.85529,Entire home/apt,4,2,2,11,200.0,3,30,True,0,1,4.92,True,50.0,600.0,0.12,0.2,0.23,4.99,0.0136986301369863,1010.8219178082192
767,17042462,0.18,False,De Pijp - Rivierenbuurt,52.35645,4.89497,Entire home/apt,2,1,1,7,220.0,4,30,True,1,0,4.89,False,110.0,880.0,0.07,0.24,0.23,4.99,0.024657534246575342,1166.7123287671234
768,17115931,1.0,False,De Baarsjes - Oud-West,52.36117,4.8616,Entire home/apt,2,1,1,11,130.0,4,30,True,0,0,5.0,False,65.0,520.0,0.06,0.14,0.17,4.99,0.0,681.2876712328767
769,17136286,0.8,False,De Baarsjes - Oud-West,52.36944,4.86961,Entire home/apt,2,1,1,12,145.0,3,1125,True,0,0,4.88,False,72.5,435.0,0.07,0.13,0.18,4.99,0.0,725.0
770,17236712,0.0,False,Watergraafsmeer,52.35249,4.94138,Entire home/apt,4,2,2,11,263.0,4,30,True,0,0,5.0,False,65.75,1052.0,0.04,0.18,0.21,4.99,0.4904109589041096,1246.3698630136987
771,17252191,0.67,False,Centrum-West,52.38119,4.88845,Entire home/apt,2,1,2,9,159.0,3,14,True,0,0,4.98,False,79.5,477.0,0.07,0.2,0.18,4.99,0.3424657534246575,802.5205479452055
772,17311781,0.56,False,Oud-Noord,52.39712,4.90749,Entire home/apt,2,1,2,4,125.0,4,60,True,0,0,5.0,False,62.5,500.0,0.05,0.15,0.16,4.99,0.0,626.4383561643835
773,17327485,0.6,False,Geuzenveld - Slotermeer,52.374886,4.821786,Entire home/apt,4,2,2,1,100.0,7,19,True,1,0,4.8,False,25.0,700.0,0.07,0.11,0.19,4.99,0.2465753424657534,511.5342465753425
774,17390004,0.51,False,De Pijp - Rivierenbuurt,52.35496,4.89182,Entire home/apt,4,2,3,7,150.0,4,1125,True,0,1,5.0,False,37.5,600.0,0.08,0.15,0.16,4.99,0.0,749.3150684931506
775,17461238,0.67,False,Bos en Lommer,52.37517,4.84677,Entire home/apt,4,2,3,3,183.0,3,28,True,1,1,4.85,False,45.75,549.0,0.09,0.13,0.19,4.99,0.010958904109589041,867.2602739726027
776,17508421,0.79,False,De Baarsjes - Oud-West,52.36258,4.87522,Entire home/apt,2,1,1,5,125.0,3,1125,True,1,2,4.98,False,62.5,375.0,0.07,0.13,0.17,4.99,0.010958904109589041,726.0958904109589
777,17536444,1.0,True,De Pijp - Rivierenbuurt,52.3569,4.88915,Entire home/apt,4,2,1,7,189.0,7,1125,True,4,0,4.88,True,47.25,1323.0,0.09,0.15,0.24,4.99,0.5013698630136987,816.986301369863
778,17554758,0.68,False,De Pijp - Rivierenbuurt,52.35536,4.89192,Entire home/apt,2,1,1,9,190.0,3,60,True,0,2,4.72,True,95.0,570.0,0.08,0.22,0.15,4.99,0.1780821917808219,950.0
779,17564346,0.52,False,Centrum-Oost,52.36155,4.89603,Entire home/apt,2,1,1,8,185.0,23,1125,True,0,0,5.0,False,92.5,4255.0,0.08,0.17,0.2,4.99,0.3013698630136986,1003.3561643835617
780,17618917,0.9000000000000001,True,Centrum-West,52.37973,4.89378,Entire home/apt,2,1,1,9,200.0,3,1125,True,0,0,5.0,False,100.0,600.0,0.08,0.14,0.2,4.99,0.07397260273972603,1116.041095890411
781,17631393,0.5700000000000001,False,Oud-Noord,52.38474,4.90903,Entire home/apt,4,2,5,11,300.0,5,7,True,0,0,5.0,False,75.0,1500.0,0.08,0.14,0.24,4.99,0.0136986301369863,1500.0
782,17643789,1.0,False,Noord-West,52.42395,4.88681,Hotel room,4,2,4,7,169.0,3,60,True,1,0,4.56,True,42.25,507.0,0.07,0.19,0.21,4.99,0.7205479452054795,825.5342465753424
783,17678275,0.88,False,Centrum-Oost,52.36547,4.88371,Entire home/apt,3,2,1,14,399.0,3,14,True,5,2,4.92,False,133.0,1197.0,0.1,0.26,0.25,4.99,0.0136986301369863,1359.4246575342465
784,17688373,0.92,False,De Baarsjes - Oud-West,52.36969,4.86052,Entire home/apt,4,2,3,12,300.0,4,4,True,0,0,4.88,False,75.0,1200.0,0.02,0.2,0.31,4.99,0.0,1649.3150684931506
785,17699304,0.86,False,Bos en Lommer,52.37744,4.85262,Entire home/apt,3,2,2,7,295.0,5,100,True,4,1,4.92,False,98.33,1475.0,0.12,0.19,0.26,4.99,0.1232876712328767,1447.6712328767123
786,17724135,0.33,False,Watergraafsmeer,52.35224,4.92836,Entire home/apt,4,2,2,8,300.0,4,21,True,0,0,4.89,False,75.0,1200.0,0.07,0.14,0.29,4.99,0.11506849315068493,1557.5342465753424
787,17759347,0.0,False,Centrum-Oost,52.36099,4.89486,Entire home/apt,2,1,1,14,299.0,3,1125,True,2,2,4.98,False,149.5,897.0,0.09,0.16,0.24,4.99,0.10410958904109589,1495.0
788,17771718,0.49,False,Buitenveldert - Zuidas,52.33797,4.86804,Entire home/apt,2,1,2,3,166.0,20,1125,True,5,1,4.83,False,83.0,3320.0,0.08,0.14,0.14,4.99,0.5150684931506849,828.4931506849315
789,17778084,0.5,False,Oud-Oost,52.35291,4.91482,Entire home/apt,4,2,2,5,150.0,4,14,True,16,0,4.96,False,37.5,600.0,0.08,0.16,0.21,4.99,0.2273972602739726,750.0
790,17793367,1.0,True,Centrum-West,52.37799,4.88499,Private room,2,1,1,12,100.0,3,30,True,1,5,4.99,True,50.0,300.0,0.07,0.15,0.17,4.99,0.20821917808219179,554.8904109589041
791,17821445,0.56,False,Westerpark,52.38479,4.87723,Entire home/apt,4,2,3,16,350.0,4,1125,True,2,0,4.97,False,87.5,1400.0,0.11,0.28,0.11,4.99,0.13972602739726028,1750.0
792,17846586,0.89,False,Bijlmer-Centrum,52.32137,4.94786,Entire home/apt,4,2,2,9,275.0,3,21,True,0,0,4.9,False,68.75,825.0,0.09,0.19,0.33,4.99,0.29315068493150687,1401.2602739726028
793,17900191,0.9100000000000001,True,Zuid,52.34649,4.8608,Private room,2,1,1,4,97.0,4,30,True,3,2,4.95,False,48.5,388.0,0.05,0.11,0.17,4.99,0.019178082191780823,454.5342465753425
794,17911026,0.6400000000000001,False,Centrum-West,52.381031,4.886838,Private room,2,1,1,9,153.0,4,6,True,0,1,5.0,False,76.5,612.0,0.07,0.2,0.25,4.99,0.14520547945205478,764.2465753424658
795,17917198,0.54,False,Centrum-West,52.37012,4.8806,Private room,3,1,2,19,246.0,2,365,True,6,3,4.6,True,82.0,492.0,0.08,0.2,0.25,4.99,0.26301369863013696,1334.164383561644
796,18000413,0.77,False,De Pijp - Rivierenbuurt,52.34048,4.90743,Entire home/apt,2,1,1,5,123.0,3,10,True,0,0,4.8,True,61.5,369.0,0.05,0.13,0.17,4.99,0.06027397260273973,615.068493150685
797,18011593,1.0,False,De Baarsjes - Oud-West,52.35871,4.8619,Entire home/apt,2,1,1,2,96.0,4,1125,True,0,0,5.0,False,48.0,384.0,0.06,0.12,0.15,4.99,0.0,482.1232876712329
798,18017858,1.0,False,Oostelijk Havengebied - Indische Buurt,52.37007,4.93717,Entire home/apt,4,2,2,16,390.0,3,1125,True,0,2,4.95,False,97.5,1170.0,0.04,0.11,0.3,4.99,0.06301369863013699,1950.0
799,18021604,0.2,False,IJburg - Zeeburgereiland,52.35293,5.00111,Entire home/apt,3,2,3,3,134.0,7,1125,True,0,0,4.89,False,44.67,938.0,0.07,0.15,0.17,4.99,0.0,671.3698630136986
800,18045687,0.7799999999999999,True,Oud-Noord,52.39898,4.90643,Private room,4,1,2,9,126.0,3,60,True,9,1,4.96,False,31.5,378.0,0.08,0.15,0.18,4.99,0.4520547945205479,645.7534246575342
801,18057193,0.33,False,IJburg - Zeeburgereiland,52.34874,5.01193,Entire home/apt,6,3,5,8,220.0,5,15,True,0,0,0.0,False,36.67,1100.0,0.1,0.24,0.23,4.99,0.4465753424657534,1100.0
802,18086951,0.6900000000000001,False,De Pijp - Rivierenbuurt,52.34917,4.89479,Entire home/apt,3,2,2,10,150.0,3,1125,True,0,0,4.91,False,50.0,450.0,0.07,0.22,0.14,4.99,0.0,762.3287671232877
803,18115300,0.0,False,Oud-Noord,52.39086,4.93373,Entire home/apt,4,2,4,8,226.0,5,14,True,6,1,4.71,False,56.5,1130.0,0.06,0.17,0.29,4.99,0.8547945205479452,1113.3150684931506
804,18116541,0.71,False,De Pijp - Rivierenbuurt,52.35009,4.88875,Entire home/apt,2,1,1,5,150.0,28,1125,True,0,0,5.0,True,75.0,4200.0,0.06,0.15,0.22,4.99,0.0,750.0
805,18155399,0.73,False,De Baarsjes - Oud-West,52.35923,4.85851,Entire home/apt,4,2,3,8,140.0,3,1125,True,0,0,4.25,False,35.0,420.0,0.06,0.11,0.18,4.99,0.0,700.0
806,18155892,0.9400000000000001,False,Westerpark,52.38758,4.88309,Private room,2,1,1,5,120.0,3,15,True,10,4,4.77,False,60.0,360.0,0.06,0.18,0.2,4.99,0.12602739726027398,643.013698630137
807,18172462,0.92,False,IJburg - Zeeburgereiland,52.37556,4.96829,Private room,4,1,2,1,97.0,3,1125,True,4,1,4.74,False,24.25,291.0,0.05,0.13,0.16,4.99,0.07397260273972603,530.2602739726027
808,18193212,0.5,False,Gaasperdam - Driemond,52.30515,4.97914,Entire home/apt,2,1,1,7,100.0,30,30,True,13,0,4.66,True,50.0,3000.0,0.06,0.18,0.17,4.99,0.9534246575342465,500.0
809,18194727,0.0,False,De Baarsjes - Oud-West,52.36351,4.86178,Entire home/apt,2,1,1,3,110.0,3,1125,True,0,0,4.92,False,55.0,330.0,0.06,0.19,0.19,4.99,0.0027397260273972603,550.0
810,18225467,0.33,False,Noord-West,52.40916,4.90137,Entire home/apt,5,3,3,1,62.0,21,91,True,2,0,4.3,False,12.4,1302.0,0.05,0.09,0.15,2.99,0.33424657534246577,379.75342465753425
811,18248976,0.9,True,Centrum-West,52.38328,4.88591,Private room,4,1,4,13,249.0,3,1125,True,7,2,4.9,True,62.25,747.0,0.09,0.12,0.13,4.99,0.23835616438356164,1193.835616438356
812,18261977,1.0,False,Oostelijk Havengebied - Indische Buurt,52.37528195199023,4.9235083032063045,Entire home/apt,2,1,1,9,250.0,4,1125,True,0,0,5.0,False,125.0,1000.0,0.09,0.26,0.21,4.99,0.024657534246575342,1231.5890410958905
813,18269651,0.71,False,Noord-West,52.41868,4.90114,Entire home/apt,4,2,3,6,218.0,7,18,True,4,1,5.0,False,54.5,1526.0,0.12,0.19,0.17,4.99,0.030136986301369864,1114.9315068493152
814,18270441,1.0,False,De Baarsjes - Oud-West,52.3585,4.8551,Entire home/apt,2,1,1,13,271.0,3,1125,True,4,1,5.0,False,135.5,813.0,0.14,0.18,0.24,4.99,0.010958904109589041,1372.7397260273972
815,18285132,0.4,False,Oud-Oost,52.35909,4.92099,Entire home/apt,6,3,4,9,300.0,4,30,True,0,0,5.0,False,50.0,1200.0,0.04,0.19,0.25,4.99,0.0,1543.6301369863013
816,18306363,0.73,False,Bos en Lommer,52.3758,4.85221,Entire home/apt,2,1,1,4,224.0,3,14,True,0,0,4.96,False,112.0,672.0,0.07,0.19,0.22,4.99,0.010958904109589041,1121.2328767123288
817,18322730,1.0,False,Watergraafsmeer,52.35503,4.93193,Entire home/apt,4,2,4,11,360.0,3,1125,True,0,0,5.0,False,90.0,1080.0,0.09,0.23,0.26,4.99,0.030136986301369864,1800.0
818,18362594,1.0,False,IJburg - Zeeburgereiland,52.35458,5.00228,Entire home/apt,4,2,4,7,180.0,21,30,True,0,0,5.0,False,45.0,3780.0,0.08,0.19,0.27,4.99,0.0,1196.5890410958905
819,18392202,1.0,False,Gaasperdam - Driemond,52.30448,4.97025,Entire home/apt,4,2,3,7,135.0,14,23,True,0,0,5.0,True,33.75,1890.0,0.06,0.17,0.18,4.99,0.1643835616438356,675.0
820,18405300,1.0,False,Slotervaart,52.3532,4.83048,Entire home/apt,3,2,2,11,180.0,3,30,True,0,0,4.81,False,60.0,540.0,0.06,0.09,0.2,4.99,0.0,900.0
821,18410648,0.97,False,Centrum-West,52.38304,4.88376,Private room,2,1,1,14,130.0,3,14,True,0,0,4.8,False,65.0,390.0,0.06,0.17,0.18,4.99,0.11506849315068493,682.8767123287671
822,18458032,0.6900000000000001,False,De Pijp - Rivierenbuurt,52.34697,4.89606,Entire home/apt,2,1,1,7,150.0,14,14,True,16,0,5.0,False,75.0,2100.0,0.09,0.21,0.2,4.99,0.043835616438356165,750.0
823,18505331,0.0,False,Zuid,52.35107,4.84815,Entire home/apt,4,2,3,4,85.0,4,7,True,0,1,4.7,False,21.25,340.0,0.06,0.15,0.16,4.99,0.0,555.7945205479452
824,18523486,0.85,False,De Pijp - Rivierenbuurt,52.35457,4.89479,Entire home/apt,4,2,2,13,350.0,3,30,True,0,1,5.0,False,87.5,1050.0,0.11,0.19,0.3,4.99,0.0,1750.0
825,18559804,1.0,False,De Baarsjes - Oud-West,52.36937,4.85477,Entire home/apt,4,2,2,8,209.0,6,14,True,0,0,5.0,False,52.25,1254.0,0.07,0.11,0.3,4.99,0.0,1045.0
826,18613035,0.9099999999999999,True,Oud-Noord,52.39142,4.93783,Entire home/apt,2,1,2,6,144.0,3,31,True,23,1,4.97,False,72.0,432.0,0.07,0.13,0.16,4.99,0.06301369863013699,613.4931506849315
827,18650212,0.66,False,Zuid,52.35234,4.8843,Entire home/apt,4,2,4,9,250.0,3,3,True,0,0,5.0,False,62.5,750.0,0.1,0.1,0.3,4.99,0.04657534246575343,1409.041095890411
828,18665291,0.6799999999999999,False,De Pijp - Rivierenbuurt,52.35445,4.89711,Entire home/apt,3,2,1,8,277.0,7,180,True,15,0,4.92,True,92.33,1939.0,0.1,0.27,0.2,4.99,0.3698630136986301,1132.4520547945206
829,18666266,0.62,False,De Pijp - Rivierenbuurt,52.35682,4.89633,Entire home/apt,4,2,2,9,286.0,7,1125,True,7,1,4.71,True,71.5,2002.0,0.07,0.2,0.23,4.99,0.3589041095890411,1075.7671232876712
830,18718588,0.29,False,Noord-West,52.4084,4.9046,Entire home/apt,6,3,6,6,150.0,4,18,True,0,0,4.94,False,25.0,600.0,0.09,0.17,0.18,4.99,0.13424657534246576,750.0
831,18733380,0.0,False,De Baarsjes - Oud-West,52.37109,4.85758,Entire home/apt,4,2,3,6,250.0,3,21,True,0,0,4.61,False,62.5,750.0,0.12,0.12,0.24,4.99,0.0,1250.0
832,18780017,0.74,False,Zuid,52.34717,4.84824,Entire home/apt,2,1,1,1,100.0,3,4,True,0,0,4.95,False,50.0,300.0,0.07,0.16,0.16,4.99,0.0,509.45205479452056
833,18784059,1.0,False,De Baarsjes - Oud-West,52.3631,4.86326,Entire home/apt,4,2,2,10,185.0,7,1125,True,0,0,4.94,False,46.25,1295.0,0.09,0.2,0.28,4.99,0.0,925.0
834,18800259,1.0,False,De Baarsjes - Oud-West,52.35801,4.85706,Entire home/apt,4,2,5,2,214.0,5,21,True,0,0,4.82,True,53.5,1070.0,0.11,0.23,0.23,4.99,0.08493150684931507,1071.2328767123288
835,18816109,0.0,False,De Pijp - Rivierenbuurt,52.35183,4.89873,Private room,4,1,1,9,121.0,1001,1125,True,29,0,4.58,False,30.25,121121.0,0.07,0.17,0.21,4.99,0.24383561643835616,604.4109589041096
836,18816251,0.0,False,Zuid,52.3484,4.84806,Entire home/apt,2,1,1,15,399.0,5,1125,True,15,0,4.83,False,199.5,1995.0,0.13,0.16,0.27,4.99,0.958904109589041,1995.0
837,18816460,0.8,False,Zuid,52.35293,4.85016,Entire home/apt,4,2,3,10,300.0,3,1125,True,0,0,4.94,False,75.0,900.0,0.14,0.12,0.23,4.99,0.0,1500.0
838,18817028,1.0,False,IJburg - Zeeburgereiland,52.35139,5.00243,Entire home/apt,4,2,3,9,153.0,5,26,True,0,0,4.67,False,38.25,765.0,0.09,0.18,0.24,4.99,0.021917808219178082,781.9041095890411
839,18844549,0.5,False,Watergraafsmeer,52.34548,4.9486,Entire home/apt,4,2,3,11,330.0,3,40,True,0,0,4.86,False,82.5,990.0,0.07,0.0,0.28,4.99,0.2547945205479452,1650.0
840,18882385,0.74,True,Centrum-West,52.38094,4.88891,Private room,2,1,2,6,120.0,3,1001,True,1,3,4.54,False,60.0,360.0,0.06,0.09,0.16,4.99,0.3178082191780822,540.1506849315068
841,18906944,0.64,False,Centrum-West,52.37013,4.89299,Private room,3,1,1,7,197.0,3,1125,True,13,0,4.56,True,65.67,591.0,0.05,0.17,0.14,4.99,0.9178082191780822,1613.6027397260275
